0 2.02114715e-01
0 Coaster 1.37460127e-01
4.20105024e-03	6.89192711e-03	6.71722625e-04
-3.35303784e-03	4.46842737e-04	-1.49377875e-04
1.78059528e-03	1.84703900e-05	-6.66525000e-04
3.81929040e-03	5.19245275e-03	1.65850512e-03
-2.21385672e-03	-4.17019464e-03	-1.00093463e-03
7.10266896e-03	2.56250246e-03	-5.49635000e-05
3.50461296e-03	1.26397975e-03	2.08787625e-04
1.06830216e-03	-2.72299076e-03	-6.94544750e-04
3.51863928e-03	4.79515720e-03	1.07861813e-03
-7.97808240e-04	3.65079978e-03	2.22072750e-03
-5.44132800e-05	5.99061220e-05	5.52334125e-04
2.81976264e-03	6.27709397e-03	8.25831250e-04
-3.31522776e-03	-5.02754868e-03	-1.21961050e-03
5.37499224e-03	-1.24726625e-04	-1.69479000e-04
3.44240928e-03	2.51497324e-03	5.71826125e-04
1.35065808e-03	-5.60094609e-03	-1.27077700e-03
5.51098656e-03	2.86778631e-03	9.06235750e-04
5.71874400e-05	1.23899644e-03	1.44767500e-05
-1.28994912e-03	-3.37389426e-04	7.77101250e-04
2.85208416e-03	5.15406376e-03	2.19392600e-03
-4.94533008e-03	-1.52074518e-03	3.41576875e-04
1.65252888e-03	-2.16360838e-03	-6.90890000e-04
5.50427832e-03	6.99795384e-03	2.53320863e-03
-3.26034216e-03	-3.05996076e-03	-6.60433750e-04
5.86042488e-03	1.46140882e-03	1.41607337e-03
1.83182184e-03	4.32218361e-04	1.05851700e-03
2.73255552e-03	-4.70398436e-03	-2.05228437e-03
6.73737480e-03	4.09684325e-03	1.29242100e-03
-1.39484160e-03	-9.85736762e-04	1.60855688e-03
-2.31876720e-04	8.89230111e-04	1.18582413e-03
2.86672032e-03	6.43491536e-03	2.79147763e-03
-1.47534048e-03	-1.18743128e-03	9.45828875e-04
4.00651128e-03	1.33283618e-03	4.49392000e-04
2.44897992e-03	-2.13496898e-03	9.18418250e-04
1.17990288e-03	-7.85249064e-03	-1.78853325e-03
7.81069320e-03	2.56859596e-03	8.63535000e-05
-2.50840944e-03	-3.44689737e-03	5.04213250e-04
1.74217536e-03	-3.40485229e-03	6.11419250e-04
3.40581888e-03	8.72302085e-03	2.67878950e-03
-6.50774016e-03	-4.94102112e-03	-9.06520250e-04
4.16689920e-03	3.73428059e-03	1.56287250e-03
4.20042240e-04	3.23522376e-03	1.40632738e-03
-1.40400720e-04	-5.16769895e-03	-7.82258750e-04
4.38339240e-03	3.01463942e-03	1.11577475e-03
1.26832968e-03	-1.38059491e-03	-1.09534900e-03
1.20610800e-04	-3.05264857e-03	-5.16680250e-04
4.00773096e-03	3.60631730e-03	1.88327225e-03
-5.59419984e-03	-4.74724814e-03	-5.58100750e-04
1.94342256e-03	7.21659136e-04	-1.23247500e-05
