0 2.09011509e-01
0 Coaster 1.33960773e-01
-3.85920504e-03	-4.23478563e-03	-4.94928287e-03
2.33920872e-03	-7.93182478e-04	-3.14566375e-03
-6.74618760e-03	-9.09190651e-03	-2.91115063e-03
2.69230608e-03	-8.85194177e-04	-2.82952788e-03
1.85194656e-03	5.25948114e-03	-6.77551250e-05
-3.13166592e-03	3.53746087e-03	4.51219375e-04
-2.24312904e-03	6.68657650e-03	-1.53940113e-03
-5.62286232e-03	-7.26763437e-04	-2.06020300e-03
-2.33094600e-03	-1.97714759e-03	-2.58770525e-03
3.86258904e-03	3.62581647e-03	-1.58264900e-03
-1.73757168e-03	-8.60210868e-04	-3.06465012e-03
1.78364448e-03	7.77365511e-03	-2.45247950e-03
-5.63018040e-03	4.01762788e-03	-5.11807250e-04
-1.01460456e-02	-2.70653834e-03	-2.26547813e-03
-4.49282880e-03	1.92938885e-03	-2.12537938e-03
-6.69496104e-03	-2.82048660e-03	-2.79176213e-03
-3.48293376e-03	2.04272777e-03	-2.01269125e-03
-2.46633048e-03	6.96139290e-03	-1.36336400e-03
-4.18729896e-03	2.85864608e-03	4.71929625e-04
-2.89565784e-03	2.60211015e-03	-3.43079625e-04
7.54844400e-04	-1.85649648e-03	-2.26669638e-03
3.25213920e-03	-5.33892602e-03	-1.14895200e-03
2.62095480e-03	-2.00395894e-03	-1.52600038e-03
2.65142880e-04	-8.85803526e-04	-1.25859450e-03
1.54275768e-03	1.33649228e-03	1.73769138e-03
2.14710912e-03	1.00044818e-02	4.81560000e-03
-5.32587024e-03	4.32352107e-03	3.20324612e-03
-2.97737640e-03	2.39554084e-03	1.24430013e-03
1.45433088e-03	2.02688469e-03	-8.02359875e-04
-4.77213552e-03	-6.47597125e-03	-5.02670375e-04
-1.19542392e-03	-8.98405174e-03	-1.03626387e-03
2.79110016e-03	-2.16726447e-03	-1.29696938e-03
-6.96024144e-03	-4.14277393e-03	-2.30141650e-03
-6.12171144e-03	-2.29096232e-03	-1.45723125e-04
-5.25817800e-03	1.66980618e-03	1.31556775e-03
2.82281184e-03	5.48372157e-03	1.09140975e-03
-7.15479840e-04	4.16813708e-03	1.52023375e-03
-2.62001016e-03	-3.48284896e-03	-2.11508625e-04
-2.72126160e-04	-4.32314124e-03	-2.11624250e-03
7.51614048e-03	5.37952289e-03	-1.58447638e-03
