1 9.56996453e-01
1 Coaster 9.49645565e-01
1.06342344e-03	1.27129193e-03	-4.43030837e-03
4.47485040e-04	9.01611772e-03	3.71424000e-04
7.66677096e-03	3.94024055e-03	-1.27260437e-03
6.64589880e-03	1.77461421e-03	-5.92388287e-03
9.25784352e-03	9.77475723e-03	-2.98241825e-03
1.29790872e-02	5.66884490e-04	-7.83714450e-03
9.45055296e-03	-1.68953486e-03	-6.55920025e-03
5.12495784e-03	8.04969021e-03	5.09086250e-04
8.87242464e-03	-2.00274024e-03	-2.25634125e-03
3.39423192e-03	2.57103335e-03	-8.22461000e-04
4.00590144e-03	7.63472354e-03	1.10420138e-03
1.31587920e-04	-8.09318350e-03	-1.72092037e-03
-3.48781248e-03	2.09756918e-03	4.98432762e-03
2.21907024e-03	4.88899695e-03	3.86353762e-03
2.32579224e-03	-3.06666360e-03	-5.62364625e-04
-9.41730480e-04	5.63423077e-03	2.42661175e-03
-3.16520712e-03	-4.55103776e-03	-1.15747975e-03
-3.33840168e-03	-1.16773743e-02	-1.03565475e-03
-2.08213128e-03	9.54686070e-03	1.52510675e-03
7.71921720e-03	4.26685162e-03	-1.02773612e-03
1.86292368e-03	5.50992358e-03	-2.15705387e-03
4.24190952e-03	1.81118702e-02	-5.29471875e-04
8.04914064e-03	-3.77350844e-03	-4.81101150e-03
-4.32514080e-04	-3.22265694e-03	-7.27918600e-03
6.45196968e-03	3.74768627e-03	-4.44492738e-03
1.56666521e-02	-1.05238767e-02	-8.82270875e-03
8.70349896e-03	6.44039950e-03	-9.45315313e-03
3.93942888e-03	9.06608434e-03	-9.27230500e-04
-3.91672800e-05	-3.11784891e-03	1.15591500e-04
3.67353864e-03	9.74794587e-03	1.02988813e-03
5.01396696e-03	-2.03991053e-03	4.61512500e-05
1.36712376e-03	-8.90605506e-03	-2.80516287e-03
4.77308016e-03	-4.29145509e-03	1.41911900e-03
3.85649064e-03	-5.83737350e-03	4.14738988e-03
3.20030280e-03	6.22944598e-04	3.36892813e-03
1.70617680e-04	6.01751129e-03	6.76236350e-03
-4.24157472e-03	-1.78349337e-04	6.13922862e-03
8.07900480e-04	6.20762818e-03	6.40237062e-03
4.41996480e-04	-1.67551983e-03	5.16584688e-03
-4.43428416e-03	-3.91012138e-04	4.41357750e-03
6.03422928e-03	1.27677608e-03	3.50598125e-03
1.52873136e-03	-1.28675517e-03	-1.78366025e-03
-1.33507728e-03	5.36672656e-03	7.01569750e-04
2.12576472e-03	-8.92128879e-03	-1.89513013e-03
-3.17130552e-03	-4.19030315e-03	-5.43658288e-03
6.51661272e-03	1.38318029e-02	-2.71379413e-03
3.99675384e-03	-3.00085390e-03	-7.53806412e-03
-6.42419208e-03	8.87779550e-03	-4.40533425e-03
-1.81869840e-04	9.93501602e-03	-3.14627287e-03
-1.27897200e-03	-9.38195663e-03	-1.01329366e-02
1.05427584e-03	2.23832880e-03	-4.75436288e-03
7.37709696e-03	-7.27787454e-03	-8.24099437e-03
